"record_id","source_row_no","source_record_sha256","release_slot","scheduled_release_at","area_no","area_nm","p_area_no","p_area_nm","top_area_no","top_area_nm","top_area_lvl","mgr_no","mgr_nm","mgr_dept_nm","mgr_pos_nm","mgr_hire_dtm","mgr_act_yn","area_reg_dtm","top_area_reg_dtm"
"157559","3809","6264ced451eb16e06fad6120b026b5984c2bd2d162a62e99d158620fa0f8506c","249","2026-08-25T04:39:00+09:00","BIZ_46405","법무관리","BIZ-00324","교육","BIZ_00324","교육","TOP_LEVEL","EMP002304","강하은","마 케팅팀","실장","2025/10/21 23:10:48","1","2017/10/19 20:52:22","2016/02/17 18:09:38"
"157560","3810","0988248e0fd3682dc3b6c57768b06100f93e197cc5c8a4a12e55b734812ef550","249","2026-08-25T04:39:00+09:00"," BIZ_09960 ","기획분석","biz-00485","마케팅","BIZ-00485"," 마케팅 ","L1","EMP001876","임수아","법무팀","사원","2018-04-12T11:19:31","Y","2025-09-14 08:09:22","2021.09.26 00:34:27"
"157561","3811","eb92ddd6c54898e99d420ec6083138fefd8595be8b7d88ea758a43d153e36ae3","249","2026-08-25T04:39:00+09:00","BIZ-29984","　기획플랫폼　","BIZ00347","전 략","BIZ_00347","전략","최상위"," EMP001231 "," 장지우 ","영업팀","과장	","20190729091000","사용","20181001080626","2017/03/24 18:29:54"
"157562","3812","3e46f2cc79b37ac2648bb5540776bd3ec4cbf674cf0c766d5b2f74f084e2c1da","249","2026-08-25T04:39:00+09:00","biz_04902","영업관리 35","BIZ00654","자산관리","biz_00654"," 자산관리 ","TOP_LEVEL","emp000329","　최서준　","보안팀","팀 장","20101122172506","사용","2025-09-04 17:25:43","2018/11/08 05:50:50"
"157563","3813","41cff4899efd775db5a17774c974271dc2c00035b45c3a065aeec6157f5c58ae","249","2026-08-25T04:39:00+09:00","BIZ_11514"," 영업팀 ","BIZ_00097"," 물류 ","BIZ_00097","물류","TOP LEVEL","EMP001664","이서준","보안팀","부장","2012-03-09 21:33:34.0","YES","2019.09.30 00:20:47","2018-03-28T17:24:51"
"157564","3814","bdb40d07c2b0daaf8549715785d029564ba1a6f1ff4349aedaba3b51b8950f94","249","2026-08-25T04:39:00+09:00"," BIZ_23326 ","전략시스템","BIZ_00649","전략","BIZ_00649","전략","최상위","EMP000260","정도윤","데이터팀"," 차장 ","2012/06/09 20:37:02","Y","20250128005923","2021/10/13 01:57:15"
"157565","3815","39de674b03a3a4debee3e9b3bff7595bc8068fb43f8cd35650c3f57db7817262","250","2026-08-25T04:42:00+09:00"," BIZ_23123 ","법무관리","BIZ00374","분석","BIZ_00374","분석","최상위","EMP 001983","박민서"," 재무팀 "," 사원 ","2020-04-08 09:25:24.0","YES","2023-06-07 19:57:47.0","2021-02-04 22:25:29"
"157566","3816","5ba9a168670bf4dca99e4942515c8ffc8748f437a260ed596fdc583f1a500541","250","2026-08-25T04:42:00+09:00","BIZ 11679","법무서비스 8","BIZ 00859","마케팅","BIZ_00859","마케팅","1","EMP002477","　장윤서　","데 이터팀","　부장　","2016.06.30 04:55:42","YES","2018-05-25T07:18:43","2023-08-31 03:01:18.0"
"157567","3817","5ba956b605c94960eb86496610b224828224151c2778f52c1c7240bd147bdc71","250","2026-08-25T04:42:00+09:00","BIZ_16239","　분석시스템　","BIZ-00412","　R&D　","BIZ_00412","R&D","top_level","EMP-001773","임서준","물류팀"," 차장 ","2023.10.15 04:09:08","재직","2019/03/16 21:22:22","20161129143630"
"157568","3818","774220ee230a76a3a39c70b60eb30ff4e2614e3326b283c92da7856d2e041ca7","250","2026-08-25T04:42:00+09:00","biz-06842","마케팅운영","biz_00759","마케팅","BIZ_00759","마케팅","L1","EMP002069","윤지우","품질관리팀","부장","2020-07-02 08:12:52.0","y","2023-04-10 13:10:07","2016-04-10T16:37:10"
"157569","3819","1dd8202c13ccfc7135ee67dde5d8e2d805c000d06b9915b2b06b39503a4e2f5d","250","2026-08-25T04:42:00+09:00","BIZ_20081","재무프로세스"," BIZ_00563 "," 분석 ","BIZ_00563","분석","TOP_LEVEL","EMP001574","　최서준　"," 법무팀 ","파트장	","2020/02/15 23:59:16","재직","2016-09-09 09:34:15","2026-04-08 10:14:09"
"157570","3820","b495f8faedde782c02faa1f6d907667f0901d6c11f76aa114c720f2c9aa0f2cc","250","2026-08-25T04:42:00+09:00","BIZ-48570","고객서비스관리","biz-00854","교 육","BIZ_00854","교육","최상위","EMP000730","이지우","마 케팅팀","차장","2014-07-13T20:39:03","재직","2016.07.04 21:33:40","2016/12/24 05:15:15"
"157571","3821","18abaeaeb0441cb30af8cd3b4568bdca1a749eb4c2916b9285874d19ab826725","250","2026-08-25T04:42:00+09:00","BIZ_10893","인사플랫폼","BIZ-00405","물류","biz_00405","물류","top_level","emp002105","윤서준","　교육운영팀　","과장","2008-05-17 12:47:43.0","1","20260420200104","20240216002723"
"157572","3822","cb8b90a5e6d2d9b57042418b31cdb917abe3f47dc8da77b9dac9128af7c3fdca","250","2026-08-25T04:42:00+09:00","BIZ_11816","　고객서비스프로세스　","biz-00326","구매","BIZ_00326","구매","1","EMP000378","강윤서","법 무팀"," 사원 ","2022-10-30 00:34:03.0"," 1 ","2017-03-30T19:12:29","2016.11.04 12:23:57"
"157573","3823","8af53631a1fd94b00c957ff2bf6f2b370d1761a4dfd25447b6516c9cbcbb71c9","250","2026-08-25T04:42:00+09:00"," BIZ_29021 ","R&D프로세스","BIZ 00056","기획","BIZ_00056","기획","최상위","EMP001050","조지훈","교육운영팀	","차장	","2016-06-15 22:08:59"," Y ","2019-06-10 06:56:13","20191021155442"
"157574","3824","f2b5d4c24367bc3e98259233423ee3d1133fd26fe4ee857187eacc764c1f1f9d","250","2026-08-25T04:42:00+09:00","biz_37920"," 기획부 9 ","BIZ 00030","고 객서비스","BIZ_00030","고 객서비스","TOP_LEVEL","EMP001092","","N/A","미상","2024-05-19 06:36:43","Y","20200130130002","2017-01-24 01:17:27"
"157575","3825","1072108ba87b0ffbebac9102831663e35d64233195d04fa79a09ca0cb296b7da","250","2026-08-25T04:42:00+09:00","BIZ_12286","물류서비스","BIZ-00931","품 질관리","BIZ_00931","품질관리","top_level"," EMP001153 ","윤윤서","자산관리팀","대리","2016-08-30 10:44:40","Y","2020.05.06 00:41:51","2022-07-17T18:06:31"
"157576","3826","4198565d577bfae98ca3bdc04b03db7fd0e925d124370d5dbee4e21d423a50fd","250","2026-08-25T04:42:00+09:00","BIZ_10181","구매부 45","BIZ_00766","품질관리	","BIZ-00766","품질관리	","TOP_LEVEL","emp002828","임서연","물류팀","대리","2011-08-22 07:13:33.0","퇴직","2022/01/07 21:50:08","2016/05/02 14:59:19"
"157577","3827","6d8b8fc3020cd68e6d2999e1fdb42bbaa36a37ee4269b51f19436d932e2ab6c4","250","2026-08-25T04:42:00+09:00","BIZ_37736"," 마케팅운영 ","biz_00420","전략","BIZ_00420","전략","top_level","EMP001128","이수아","법무팀","사원","2026/05/11 03:56:05","Y","2019-01-20 07:30:20.0","2019/12/24 07:34:28"
"157578","3828","56832afde1a745e508b531d5bacf01a87fe06293a6019ae833c5798783ad1121","250","2026-08-25T04:42:00+09:00","biz_14906","마케팅운영 41","BIZ_00775","　마케팅　","BIZ00775"," 마케팅 ","TOP_LEVEL","EMP002250","장 민준","재무팀","파트장","2013-12-07T18:43:24"," YES ","2022.11.19 05:21:48","2020.04.18 18:45:12"
"157579","3829","38a5b6cb9e5db32f392d78848c5e8113919ea79fecd8d4ff1cd4b3b648e0f66b","250","2026-08-25T04:42:00+09:00","BIZ_43122","분석팀 21","BIZ_00740","재무	","biz-00740","재무","TOP_LEVEL","EMP002954","이하준	","마케팅팀","파트장","2025-07-06T23:18:03","재직","2020-02-03T13:30:40","2017/05/30 10:57:53"
"157580","3830","8b7c1b3ac94fe38000490b927e796a06c8774ae42566f5015c857f05be736ef3","251","2026-08-25T04:45:00+09:00","BIZ_13364"," 물류프로세스 32 "," BIZ_00389 "," 영업 ","BIZ-00389"," 영업 ","L1","EMP002985"," 이서준 ","전략기획팀"," 부장 ","2009/07/17 19:29:30","사용","2025-03-05 14:48:18.0","2018.09.09 02:36:47"
"157581","3831","41c7a05f9d209caf311c2f5af69db373eca59d7918844d4fc71035548ae045f8","251","2026-08-25T04:45:00+09:00","BIZ_27593"," 생산서비스 30 ","BIZ_00519","IT	"," BIZ_00519 ","IT","TOP LEVEL","emp000168","임민준","자산관리팀	"," 부장 ","2013-07-25 18:46:31","YES","20211013113301","2020-08-12 01:32:28.0"
"157582","3832","ff1661a9565bb30ae94160527111bf5ddb686927b54c5c95a197dc00175e91b2","251","2026-08-25T04:45:00+09:00","BIZ_01107","분석시스템"," BIZ_00637 ","교육	","BIZ 00637","교육	","UNKNOWN","EMP 001696","윤 예준","법무팀	","파트장","2024/12/07 13:39:14","사용","2023-10-29T01:28:59","20180204210555"
"157583","3833","6cdefd4f3271ee0b60b290b2525fbfcb8c2fc73384cdd92d38571b753c8ff745","251","2026-08-25T04:45:00+09:00","BIZ 47914","고객서비스팀","BIZ_00488","물류	","BIZ_00488","물류","TOP LEVEL","EMP000863","정준서	","품질관리팀"," 사원 ","2020.11.13 01:46:22","y","20170219140045"," 2016-09-25T00:06:13 "
"157584","3834","e89967a1e509505451b7d4ba3351b0593f3f77e60e3e042a42fd140f3316cb56","251","2026-08-25T04:45:00+09:00","BIZ_02782","교육분석","biz_00921"," 영업 ","BIZ00921","영업","TOP LEVEL","EMP-002213"," 윤예은 ","시설관리팀","팀장	"," 2008-07-31 02:30:02.0 ","Y","20221003194048","2023.10.16 04:03:34"
"157585","3835","f04d8ec760e418373eada7639ae2ed396ef3abf6453f6412b8c047ebeef0913d","251","2026-08-25T04:45:00+09:00"," BIZ_20373 ","분석팀","BIZ_00749","데이터	","biz_00749","데이터","TOP_LEVEL","EMP002556","임지민","자산관리팀","과장","2016-02-10T21:58:26","사용","2019/08/29 13:10:00","2024-04-10 11:51:47"
"157586","3836","443f102477f7fdaac017cc6274b34d28cd406603e71d3621ec80010c1eef89b1","251","2026-08-25T04:45:00+09:00","BIZ_45983","마케팅부","BIZ_00129","IT","BIZ00129","　IT　","TOP LEVEL","EMP002820","이지훈	","데이터팀"," 차장 ","2017.06.28 03:53:28","사용","20180304184659","2016-12-17T15:19:42"
"157587","3837","41f26bd43290f89520f91ea5b0c719524bc121073e19a2ba70b888d1b59bf2bd","251","2026-08-25T04:45:00+09:00"," BIZ_17651 ","보안시스템","BIZ-00512"," 재무 ","BIZ_00512","　재무　","최상위","EMP000167","　장민서　","전략기획팀","파트장	","2008-09-09 01:33:34","사용","2025-06-13T10:48:29","20170730122850"
"157588","3838","d265198bd39ee44b2a1f0d951775c193afde008dd26d0645cb4f8e323499534f","251","2026-08-25T04:45:00+09:00"," BIZ_06937 ","법무팀","BIZ_00866","자산관리","BIZ_00866","자산관리","L1","EMP000652","임지민","인사팀","팀장","2018.11.14 15:36:08","1","2019-08-21 23:00:48","2018-11-17 05:34:59"
"157589","3839","d4d60fede3d6c2d9f97ede1a9866d8cdfe29c26cc1c6c93e367d192ec933e7b7","251","2026-08-25T04:45:00+09:00","BIZ 37320","시설부 17","biz_00634","자산관리","BIZ-00634","자산관리","TOP_LEVEL","EMP 000604","최지민","　재무팀　","과 장","2023-06-30 13:21:05.0","Y","2024.03.07 09:49:17","2025-06-25 05:05:04"
"157590","3840","43c4295457382114ed25d0452f3e37bc4241b03d7161c78a43f3c4f1e6967747","251","2026-08-25T04:45:00+09:00"," BIZ_31730 ","　법무부　","BIZ_00047","물류","BIZ00047","물류","L1","emp000144","최서연","R&D팀"," 팀장 ","20250822074524","Y","20180921051248","2018-12-26T00:49:59"
"157591","3841","3fb560c114a156c938194e923ee8392228f0fd0b28a1e5abb4377e4b0f8867fe","251","2026-08-25T04:45:00+09:00","biz_05959","자산관리프로세스 3","BIZ_00344","시설","BIZ_00344","시설","최상위","EMP000529"," 윤민준 ","　자산관리팀　","과장","20080629125528","재직","2025-04-30 10:43:36","20230903050542"
"157592","3842","3598fadb5eecdcd37ae795288abd2a883a6bc88db3a11233abe4eb08e27e9c7e","251","2026-08-25T04:45:00+09:00","biz-14819","품질관리서비스","BIZ_00680","재무","biz_00680","재무","top_level","EMP000939"," 이도윤 ","시설관리팀","차장	","2017.05.15 11:01:38","y","2025-07-20T08:53:01","2025.12.04 10:48:05"
"157593","3843","91ac16d3e94aee871e592b01f85504e2a412a8d7a7bc9be0dc6b7c9b3fea79f3","251","2026-08-25T04:45:00+09:00"," BIZ_43542 ","시설서비스","BIZ-00340","자산관리	","biz_00340","자산관리","1","EMP002990"," 장민준 ","　마케팅팀　","　부장　","2016-12-13 00:49:05"," 미사용 ","2024/12/13 20:37:03","2024-03-27 17:55:00.0"
"157594","3844","2a1b2b585038bcf665580dba638ebf05d6aa0023fd0ce7323a562217c3970dbe","251","2026-08-25T04:45:00+09:00","BIZ_12972","법무서비스","BIZ_00611","분 석","BIZ00611","분석","L1","EMP002970","이지훈	"," 전략기획팀 ","팀장","2026-03-12 10:41:41.0","사용","2024-08-19T13:12:30","2017-03-02 00:49:15"
"157595","3845","5c03b327aa4174c79479ea02587b61cfac3f525cbc6e32b8be25595dae8f60cf","252","2026-08-25T04:48:00+09:00"," BIZ_17633 ","　영업운영　","biz-00861","생산","BIZ00861","생산","TOP LEVEL","EMP001416","이지훈","마케팅팀","사원","2014/02/03 05:22:52","NO","2021-12-13T08:43:32","2022-09-05T03:27:13"
"157596","3846","78aeffaba6855bd1ca0d3ca795ab0e5b2c8d326624e079c0920d1d1be6259bcc","252","2026-08-25T04:48:00+09:00","BIZ_00930","보안","N/A","없음","BIZ_00930","보안	","최상위","EMP 002153","강 시우"," 품질관리팀 ","사 원","9999-99-99 99:99:99","사용","2022-07-04 04:47:39","2019-06-05 04:24:39"
"157597","3847","821f43fb31b1d25abd9d1c707031185a411106a9609f0a22b47432b749a954cf","252","2026-08-25T04:48:00+09:00","biz_46314","마케팅서비스","BIZ_00186","재무","biz-00186","　재무　","L1","EMP001625","박지훈","물류팀","사원","2008-08-25 19:47:20","YES","2024.07.15 14:56:04","2023-01-04 06:01:07"
"157598","3848","d07b1e8be462d2f33bf0a41dd7935c654d79c45643a442fe8c0e4b7fe45df5cf","252","2026-08-25T04:48:00+09:00","BIZ 31958","데이터관리","BIZ_00039","물 류","BIZ_00039","　물류　","최상위"," EMP002700 ","강주원","시설관리팀","팀장","2011-06-22 07:25:41.0","YES","20191205205227","2022.07.20 09:40:32"
"157599","3849","bc18119c5d2be5fbb31094cc3a697734dc8ca9d991dba7cdbba71ad0900f0998","252","2026-08-25T04:48:00+09:00","BIZ_20745","전략부","BIZ_00814","재무	","BIZ 00814","재무","top_level","emp001055"," 정하준 ","자산관리팀"," 부장 ","2014-05-16T11:24:16","사용","2020-11-04 08:18:21.0","2018-03-03T09:16:43"
"157600","3850","7f49630c40b8df9090af881e7b7c6553f2bac9d7ff2821fce43605ab6a51f992","252","2026-08-25T04:48:00+09:00","BIZ-46815","보안시스템","BIZ_00523","영업","BIZ_00523","영업	","TOP_LEVEL","emp002258","김 서준","물류팀","부장","20141219223240"," 재직 ","2025-05-11 05:02:31","2017-01-06 09:55:35"
"157601","3851","3d0ff501cec10d66b9b3ae185a5a3fc935633c2daa2d05210d2a0b9ff09ce212","252","2026-08-25T04:48:00+09:00","BIZ_40843","영업운영 49","BIZ_00343","인 사","biz_00343","인사","1"," EMP001755 ","강도윤","물류팀","차장	","2010-04-08 14:29:32.0","y","2023-11-20 17:47:31.0"," 2024-01-09 23:12:44 "
"157602","3852","3c4f0ca166f46ef46e850a2c3ab8d40d47a6ee11dc9425ee399ac2cbb2298d10","252","2026-08-25T04:48:00+09:00","BIZ_12244","마케팅분석 27","biz-00263","마케팅","BIZ_00263"," 마케팅 ","L1","EMP-001355","임서준","교육운영팀","실장","2009.01.18 22:43:50"," y ","2025.11.23 00:06:33","2021-10-07 06:38:06"
"157603","3853","c00417ea1d4d32cfe1f3b4b13958d0d789dc3c2cf79f185b7f72960d32168b4a","252","2026-08-25T04:48:00+09:00","BIZ_20343","보안플랫폼","BIZ 00516","고객서비스	","BIZ_00516","고 객서비스","top_level"," EMP002421 ","정민준","IT운영팀","부장","2013-05-31 16:20:23","1","2021-01-25 18:01:01.0","2016-07-31T09:47:05"
"157604","3854","a082e1d9f269806d491197c8ca5b7721d3e78a4538690c5e5e9e57170859157a","252","2026-08-25T04:48:00+09:00","BIZ_09357","R&D플랫폼","BIZ_00595","고객서비스","BIZ_00595","고 객서비스","최상위","emp000648","이수아","분석팀"," 과장 ","9999-99-99 99:99:99","Y","2021-01-24 18:46:47","2024-10-04 09:58:14"
"157605","3855","a0b97b3210b3a4a5cd17939de407beff5d20a00cb8c1957d13273cee0245249b","252","2026-08-25T04:48:00+09:00","BIZ-37150","인사서비스 11","BIZ00986"," 교육 ","BIZ_00986","　교육　","top_level","EMP 000187","　장예은　"," 고객서비스팀 ","과장","20090910051757","Y","2016-12-30 07:06:30","2024-04-18 17:44:11.0"
"157606","3856","a6f8e39942ac9f71e06fc14cfca0d836c582068aad5c53b6f490fbaccd40a1e5","252","2026-08-25T04:48:00+09:00","BIZ-47988","IT시스템","BIZ_00124","법무	","biz_00124","법무	","TOP LEVEL","emp002893","최지훈","데이터팀","차장","2016-10-12 11:02:35","Y","20210214040832","2025.05.23 22:56:27"
"157607","3857","b919e5f89ce24f1252998050a933c7b3d43ea7bfc671da19394eb1be507c3cad","252","2026-08-25T04:48:00+09:00","BIZ_30584","IT시스템  6","biz-00256","보안","BIZ_00256","보 안","TOP LEVEL","EMP000612","강주원","법무팀","　대리　","20141118222552","y"," 20170106100339 ","2023.11.02 23:28:37"
"157608","3858","833d0311665ced8d57b4c514ff14cc72b23c16b7cfd26936eefd3d3ec6c4f359","252","2026-08-25T04:48:00+09:00"," BIZ_48174 ","데이터플랫폼","BIZ_00180","N/A","BIZ 00180","데이터","L1","EMP001988","정지호","　교육운영팀　","실장","2020-04-25 03:58:07","Y","20250101083738","20250420082734"
"157609","3859","cd39445a72d17bf4e743e44389a059075a95a0972de5bd2e5095b7435ebd93a9","252","2026-08-25T04:48:00+09:00","BIZ27720","R&D팀","BIZ00443","R&D","BIZ_00443","R&D","top_level","EMP000594","　김민서　","재무팀"," 차장 "," 2020/03/19 13:00:51 "," Y ","2016-05-11T09:47:34","2025-06-25 08:48:42"
"157610","3860","12d75b4a756127a31a25e166150a03f5728bdab121a07a38380e0bdcea6301bd","252","2026-08-25T04:48:00+09:00","BIZ25159","분석관리"," BIZ_00486 ","품질관리","BIZ_00486","품질관리","L1","EMP001233","임 지민"," 법무팀 ","부장","2018-12-10 19:52:02","재직","20220202150414"," 2020.03.31 13:51:35 "
"157611","3861","91f35284ad9802a4689aabd762a32ab5bbaa94d67dbfe31d90c5ea0c391f97bc","253","2026-08-25T04:51:00+09:00","BIZ_02308","물류프로세스 23","BIZ_00055","고객서비스","BIZ_00055","고객서비스","TOP LEVEL","EMP002348","박지민","법무팀","차 장","9999-99-99 99:99:99","Y","2021-12-19 02:51:32.0","2024-08-31T14:03:09"
"157612","3862","6c31c85239257f89c76fa94d9eb5c6a206a492b6e45ec2f52e6bca53e30da7c6","253","2026-08-25T04:51:00+09:00","biz-01647","재무플랫폼","biz-00691","시설","BIZ 00691","시설","TOP_LEVEL","emp002532","조 서준","　기획팀　","파 트장","2014-01-23 01:41:33","y","2022-04-07T00:12:27","2020.03.19 17:36:11"
"157613","3863","93bf8d63f8dd944f0b7872bf1f9e2a03ddde3dd4da462acfe4ba45f58075e8b6","253","2026-08-25T04:51:00+09:00","BIZ_35316","법무운영","BIZ_00709"," 데이터 ","BIZ_00709","데이터","L1","EMP001092"," 이하은 ","　영업팀　","사 원","2024-05-19 06:36:43.0","재직"," 2021-12-11 04:35:00.0 ","2017-08-06 08:09:31"
"157614","3864","efc2bcc6f76602f03b25f55b2c086f6f0fb5f35bc8c71ba9ee2e8d7d3fbf1550","253","2026-08-25T04:51:00+09:00","BIZ_28690","법무시스템 23","BIZ_00410"," 데이터 ","BIZ00410"," 데이터 ","TOP LEVEL","EMP-002561","정준서	","품 질관리팀","과장","2011-02-10 09:29:37","YES","2016.02.26 15:22:34","2018.09.23 07:39:47"
"157615","3865","ebc631d562a43614d47836fca1f3753eed8790377ea6488fa88c6af864988539","253","2026-08-25T04:51:00+09:00","BIZ_05764"," R&D운영 "," BIZ_00049 ","물류","BIZ 00049","물류	","top_level","EMP000468","윤예은	"," 자산관리팀 ","차장","2018.12.05 03:13:00","0","2018-08-12 09:51:56.0","2016-05-02 11:42:45"
"157616","3866","5b83960cf454fa34fb27514350dbeb35e82309670dbdfbeef3e5371714800089","253","2026-08-25T04:51:00+09:00","BIZ-07446"," 생산분석 "," BIZ_00815 ","　보안　","BIZ_00815","보 안","L1","EMP001596","임예준","고객서비스팀	"," 차장 ","20140209025320","YES","2020/03/12 01:38:59","2019.05.11 06:12:07"
"157617","3867","e64b76751f58300455d53b8ec4cc075648878f9cd6f756c7be55c76e4360066d","253","2026-08-25T04:51:00+09:00","BIZ_43634"," 재무시스템 41 ","biz-00928","IT","biz_00928","I T","TOP_LEVEL","EMP 002466","장시우"," 자산관리팀 ","팀장","2017-05-01T19:29:41","1","2020-12-19 03:51:37.0","2017-05-07 20:47:41"
"157618","3868","9e4bfb1aab41114378a0d356096080d7c99ca8f5b41ec76cbddcc001314046e0","253","2026-08-25T04:51:00+09:00","BIZ-40813","영업시스템","BIZ 00702","자산관리","BIZ-00702","자산관리	","top_level","EMP-000281","윤 주원"," 법무팀 ","팀장","2014-03-19 10:58:29","Y","2018-12-12T15:21:28","20220227211302"
